"","id_site","module_presentation","activity_type","week_from","week_to"
"1813",909305,"CCC+2014J","resource",NA,NA
"1814",909036,"CCC+2014J","oucontent",NA,NA
"1815",909342,"CCC+2014J","url",NA,NA
"1816",909070,"CCC+2014J","oucontent",NA,NA
"1817",1011837,"CCC+2014J","subpage",NA,NA
"1818",909230,"CCC+2014J","subpage",NA,NA
"1819",909269,"CCC+2014J","resource",NA,NA
"1820",909302,"CCC+2014J","resource",NA,NA
"1821",909033,"CCC+2014J","oucontent",NA,NA
"1822",909338,"CCC+2014J","url",NA,NA
"1823",909067,"CCC+2014J","oucontent",NA,NA
"1824",989839,"CCC+2014J","subpage",NA,NA
"1825",909101,"CCC+2014J","page",NA,NA
"1826",909266,"CCC+2014J","resource",NA,NA
"1827",909030,"CCC+2014J","oucontent",NA,NA
"1828",909333,"CCC+2014J","url",NA,NA
"1829",909064,"CCC+2014J","oucontent",NA,NA
"1830",957609,"CCC+2014J","oucontent",NA,NA
"1831",909098,"CCC+2014J","quiz",NA,NA
"1832",909261,"CCC+2014J","resource",NA,NA
"1833",909299,"CCC+2014J","resource",NA,NA
"1834",909019,"CCC+2014J","forumng",NA,NA
"1835",909328,"CCC+2014J","resource",NA,NA
"1836",909061,"CCC+2014J","oucontent",NA,NA
"1837",957606,"CCC+2014J","oucontent",NA,NA
"1838",909095,"CCC+2014J","quiz",NA,NA
"1839",909254,"CCC+2014J","subpage",NA,NA
"1840",909296,"CCC+2014J","resource",NA,NA
"1841",909015,"CCC+2014J","forumng",NA,NA
"1842",909325,"CCC+2014J","resource",NA,NA
"1843",909058,"CCC+2014J","oucontent",NA,NA
"1844",942321,"CCC+2014J","oucontent",NA,NA
"1845",909092,"CCC+2014J","quiz",NA,NA
"1846",909251,"CCC+2014J","subpage",NA,NA
"1847",909293,"CCC+2014J","resource",NA,NA
"1848",909322,"CCC+2014J","resource",NA,NA
"1849",909055,"CCC+2014J","oucontent",NA,NA
"1850",937762,"CCC+2014J","resource",NA,NA
"1851",909089,"CCC+2014J","quiz",NA,NA
"1852",909248,"CCC+2014J","subpage",NA,NA
"1853",909290,"CCC+2014J","resource",NA,NA
"1854",909319,"CCC+2014J","resource",NA,NA
"1855",909052,"CCC+2014J","oucontent",NA,NA
"1856",937759,"CCC+2014J","resource",NA,NA
"1857",909086,"CCC+2014J","quiz",NA,NA
"1858",1049562,"CCC+2014J","oucontent",NA,NA
"1859",909245,"CCC+2014J","subpage",NA,NA
"1860",909287,"CCC+2014J","resource",NA,NA
"1861",909316,"CCC+2014J","resource",NA,NA
"1862",909049,"CCC+2014J","oucontent",NA,NA
"1863",937756,"CCC+2014J","resource",NA,NA
"1864",909082,"CCC+2014J","oucontent",NA,NA
"1865",1042376,"CCC+2014J","resource",NA,NA
"1866",909242,"CCC+2014J","subpage",NA,NA
"1867",909284,"CCC+2014J","resource",NA,NA
"1868",909313,"CCC+2014J","resource",NA,NA
"1869",909044,"CCC+2014J","oucontent",NA,NA
"1870",937753,"CCC+2014J","resource",NA,NA
"1871",909079,"CCC+2014J","oucontent",NA,NA
"1872",1042373,"CCC+2014J","resource",NA,NA
"1873",909238,"CCC+2014J","subpage",NA,NA
"1874",909281,"CCC+2014J","resource",NA,NA
"1875",909310,"CCC+2014J","resource",NA,NA
"1876",909041,"CCC+2014J","oucontent",NA,NA
"1877",909347,"CCC+2014J","url",NA,NA
"1878",909076,"CCC+2014J","oucontent",NA,NA
"1879",1011842,"CCC+2014J","url",NA,NA
"1880",909235,"CCC+2014J","subpage",NA,NA
"1881",909274,"CCC+2014J","resource",NA,NA
"1882",909307,"CCC+2014J","resource",NA,NA
"1883",909038,"CCC+2014J","oucontent",NA,NA
"1884",909344,"CCC+2014J","url",NA,NA
"1885",909073,"CCC+2014J","oucontent",NA,NA
"1886",1011839,"CCC+2014J","url",NA,NA
"1887",909232,"CCC+2014J","subpage",NA,NA
"1888",909271,"CCC+2014J","resource",NA,NA
"1889",909304,"CCC+2014J","resource",NA,NA
"1890",909035,"CCC+2014J","oucontent",NA,NA
"1891",909341,"CCC+2014J","url",NA,NA
"1892",909069,"CCC+2014J","oucontent",NA,NA
"1893",1010405,"CCC+2014J","resource",NA,NA
"1894",909229,"CCC+2014J","subpage",NA,NA
"1895",909268,"CCC+2014J","resource",NA,NA
"1896",909032,"CCC+2014J","oucontent",NA,NA
"1897",909335,"CCC+2014J","url",NA,NA
"1898",909066,"CCC+2014J","oucontent",5,7
"1899",957615,"CCC+2014J","resource",NA,NA
"1900",909100,"CCC+2014J","quiz",NA,NA
"1901",909265,"CCC+2014J","resource",NA,NA
"1902",909301,"CCC+2014J","resource",NA,NA
"1903",909022,"CCC+2014J","forumng",NA,NA
"1904",909332,"CCC+2014J","oucollaborate",NA,NA
"1905",909063,"CCC+2014J","oucontent",NA,NA
"1906",957608,"CCC+2014J","oucontent",NA,NA
"1907",909097,"CCC+2014J","quiz",NA,NA
"1908",909260,"CCC+2014J","resource",NA,NA
"1909",909298,"CCC+2014J","resource",NA,NA
"1910",909018,"CCC+2014J","forumng",NA,NA
"1911",909327,"CCC+2014J","resource",NA,NA
"1912",909060,"CCC+2014J","oucontent",1,2
"1913",947016,"CCC+2014J","resource",NA,NA
"1914",909094,"CCC+2014J","quiz",NA,NA
"1915",909253,"CCC+2014J","subpage",NA,NA
"1916",909295,"CCC+2014J","resource",NA,NA
"1917",909014,"CCC+2014J","forumng",NA,NA
"1918",909324,"CCC+2014J","resource",NA,NA
"1919",909057,"CCC+2014J","oucontent",NA,NA
"1920",937764,"CCC+2014J","resource",NA,NA
"1921",909091,"CCC+2014J","quiz",NA,NA
"1922",909250,"CCC+2014J","subpage",NA,NA
"1923",909292,"CCC+2014J","resource",NA,NA
"1924",909321,"CCC+2014J","resource",NA,NA
"1925",909054,"CCC+2014J","oucontent",NA,NA
"1926",937761,"CCC+2014J","resource",NA,NA
"1927",909088,"CCC+2014J","quiz",NA,NA
"1928",1072253,"CCC+2014J","oucollaborate",NA,NA
"1929",909247,"CCC+2014J","subpage",NA,NA
"1930",909289,"CCC+2014J","resource",NA,NA
"1931",909318,"CCC+2014J","resource",NA,NA
"1932",909051,"CCC+2014J","oucontent",NA,NA
"1933",937758,"CCC+2014J","resource",NA,NA
"1934",909085,"CCC+2014J","quiz",NA,NA
"1935",1046866,"CCC+2014J","resource",NA,NA
"1936",909244,"CCC+2014J","subpage",NA,NA
"1937",909286,"CCC+2014J","resource",NA,NA
"1938",909315,"CCC+2014J","resource",NA,NA
"1939",909048,"CCC+2014J","oucontent",NA,NA
"1940",937755,"CCC+2014J","resource",NA,NA
"1941",909081,"CCC+2014J","oucontent",NA,NA
"1942",1042375,"CCC+2014J","resource",NA,NA
"1943",909241,"CCC+2014J","subpage",NA,NA
"1944",909283,"CCC+2014J","resource",NA,NA
"1945",909312,"CCC+2014J","resource",NA,NA
"1946",909043,"CCC+2014J","oucontent",NA,NA
"1947",937752,"CCC+2014J","subpage",NA,NA
"1948",909078,"CCC+2014J","oucontent",NA,NA
"1949",1019025,"CCC+2014J","forumng",NA,NA
"1950",909237,"CCC+2014J","subpage",NA,NA
"1951",909280,"CCC+2014J","resource",NA,NA
"1952",909309,"CCC+2014J","resource",NA,NA
"1953",909040,"CCC+2014J","oucontent",NA,NA
"1954",909346,"CCC+2014J","url",NA,NA
"1955",909075,"CCC+2014J","oucontent",NA,NA
"1956",1011841,"CCC+2014J","url",NA,NA
"1957",909234,"CCC+2014J","subpage",NA,NA
"1958",909273,"CCC+2014J","resource",NA,NA
"1959",909306,"CCC+2014J","resource",NA,NA
"1960",909037,"CCC+2014J","oucontent",NA,NA
"1961",909343,"CCC+2014J","url",NA,NA
"1962",909071,"CCC+2014J","oucontent",1,2
"1963",1011838,"CCC+2014J","subpage",NA,NA
"1964",909231,"CCC+2014J","subpage",NA,NA
"1965",909270,"CCC+2014J","resource",NA,NA
"1966",909303,"CCC+2014J","resource",NA,NA
"1967",909034,"CCC+2014J","oucontent",NA,NA
"1968",909339,"CCC+2014J","url",NA,NA
"1969",909068,"CCC+2014J","oucontent",8,9
"1970",1002902,"CCC+2014J","url",NA,NA
"1971",909102,"CCC+2014J","page",NA,NA
"1972",909267,"CCC+2014J","resource",NA,NA
"1973",909031,"CCC+2014J","oucontent",NA,NA
"1974",909334,"CCC+2014J","url",NA,NA
"1975",909065,"CCC+2014J","oucontent",NA,NA
"1976",957610,"CCC+2014J","oucontent",NA,NA
"1977",909099,"CCC+2014J","quiz",NA,NA
"1978",909262,"CCC+2014J","resource",NA,NA
"1979",909300,"CCC+2014J","resource",NA,NA
"1980",909020,"CCC+2014J","forumng",NA,NA
"1981",909330,"CCC+2014J","resource",NA,NA
"1982",909062,"CCC+2014J","oucontent",NA,NA
"1983",957607,"CCC+2014J","oucontent",NA,NA
"1984",909096,"CCC+2014J","quiz",NA,NA
"1985",909256,"CCC+2014J","subpage",NA,NA
"1986",909297,"CCC+2014J","resource",NA,NA
"1987",547823,"DDD+2013B","url",NA,NA
"1988",547679,"DDD+2013B","resource",NA,NA
"1989",547855,"DDD+2013B","subpage",NA,NA
"1990",547539,"DDD+2013B","oucontent",NA,NA
"1991",547713,"DDD+2013B","resource",NA,NA
"1992",547720,"DDD+2013B","resource",NA,NA
"1993",547888,"DDD+2013B","subpage",NA,NA
"1994",547577,"DDD+2013B","resource",NA,NA
"1995",547757,"DDD+2013B","url",NA,NA
"1996",547920,"DDD+2013B","subpage",NA,NA
"1997",547609,"DDD+2013B","resource",NA,NA
"1998",547789,"DDD+2013B","url",NA,NA
"1999",547952,"DDD+2013B","subpage",NA,NA
"2000",547642,"DDD+2013B","resource",NA,NA
"2001",547820,"DDD+2013B","url",NA,NA
"2002",547675,"DDD+2013B","resource",NA,NA
"2003",547852,"DDD+2013B","subpage",NA,NA
"2004",547309,"DDD+2013B","externalquiz",NA,NA
"2005",547710,"DDD+2013B","resource",NA,NA
"2006",547885,"DDD+2013B","subpage",NA,NA
"2007",547574,"DDD+2013B","resource",NA,NA
"2008",547752,"DDD+2013B","resource",NA,NA
"2009",547917,"DDD+2013B","subpage",NA,NA
"2010",547606,"DDD+2013B","resource",NA,NA
"2011",547786,"DDD+2013B","url",NA,NA
"2012",547949,"DDD+2013B","subpage",NA,NA
"2013",547639,"DDD+2013B","resource",NA,NA
"2014",547817,"DDD+2013B","url",NA,NA
"2015",547671,"DDD+2013B","resource",NA,NA
"2016",547849,"DDD+2013B","url",NA,NA
"2017",547306,"DDD+2013B","externalquiz",NA,NA
"2018",547707,"DDD+2013B","resource",NA,NA
"2019",547882,"DDD+2013B","subpage",NA,NA
"2020",547571,"DDD+2013B","resource",NA,NA
"2021",547748,"DDD+2013B","resource",NA,NA
"2022",547914,"DDD+2013B","subpage",NA,NA
"2023",547603,"DDD+2013B","resource",NA,NA
"2024",547783,"DDD+2013B","url",NA,NA
"2025",547946,"DDD+2013B","subpage",NA,NA
"2026",547636,"DDD+2013B","resource",NA,NA
"2027",547814,"DDD+2013B","url",NA,NA
"2028",547668,"DDD+2013B","resource",NA,NA
"2029",547846,"DDD+2013B","url",NA,NA
"2030",547303,"DDD+2013B","homepage",NA,NA
"2031",547704,"DDD+2013B","resource",NA,NA
"2032",547879,"DDD+2013B","subpage",NA,NA
"2033",547568,"DDD+2013B","resource",NA,NA
"2034",547745,"DDD+2013B","resource",NA,NA
"2035",547911,"DDD+2013B","subpage",NA,NA
"2036",547600,"DDD+2013B","resource",NA,NA
"2037",547780,"DDD+2013B","url",NA,NA
"2038",547943,"DDD+2013B","subpage",NA,NA
"2039",547633,"DDD+2013B","resource",NA,NA
"2040",547810,"DDD+2013B","url",NA,NA
"2041",547665,"DDD+2013B","resource",NA,NA
"2042",547843,"DDD+2013B","url",NA,NA
"2043",547277,"DDD+2013B","forumng",NA,NA
"2044",547701,"DDD+2013B","resource",NA,NA
"2045",547876,"DDD+2013B","subpage",NA,NA
"2046",547565,"DDD+2013B","resource",NA,NA
"2047",547742,"DDD+2013B","resource",NA,NA
"2048",547908,"DDD+2013B","subpage",NA,NA
"2049",547597,"DDD+2013B","resource",NA,NA
"2050",547777,"DDD+2013B","url",NA,NA
"2051",547940,"DDD+2013B","subpage",NA,NA
"2052",547630,"DDD+2013B","resource",NA,NA
"2053",547662,"DDD+2013B","resource",NA,NA
"2054",547840,"DDD+2013B","url",NA,NA
"2055",547274,"DDD+2013B","forumng",NA,NA
"2056",547698,"DDD+2013B","resource",NA,NA
"2057",547873,"DDD+2013B","subpage",NA,NA
"2058",547562,"DDD+2013B","resource",NA,NA
"2059",547739,"DDD+2013B","resource",NA,NA
"2060",547905,"DDD+2013B","subpage",NA,NA
"2061",547594,"DDD+2013B","resource",NA,NA
"2062",547774,"DDD+2013B","url",NA,NA
"2063",547937,"DDD+2013B","subpage",NA,NA
"2064",547627,"DDD+2013B","resource",NA,NA
"2065",547807,"DDD+2013B","url",NA,NA
"2066",547659,"DDD+2013B","resource",NA,NA
"2067",547837,"DDD+2013B","url",NA,NA
"2068",547271,"DDD+2013B","forumng",NA,NA
"2069",547694,"DDD+2013B","resource",NA,NA
"2070",547869,"DDD+2013B","subpage",NA,NA
"2071",547559,"DDD+2013B","ouwiki",NA,NA
"2072",547735,"DDD+2013B","resource",NA,NA
"2073",547902,"DDD+2013B","subpage",NA,NA
"2074",547591,"DDD+2013B","resource",NA,NA
"2075",547771,"DDD+2013B","url",NA,NA
"2076",547934,"DDD+2013B","subpage",NA,NA
"2077",547623,"DDD+2013B","resource",NA,NA
"2078",547804,"DDD+2013B","url",NA,NA
"2079",547967,"DDD+2013B","ouelluminate",NA,NA
"2080",547655,"DDD+2013B","resource",NA,NA
"2081",547834,"DDD+2013B","url",NA,NA
"2082",547267,"DDD+2013B","glossary",NA,NA
"2083",547690,"DDD+2013B","resource",NA,NA
"2084",547866,"DDD+2013B","subpage",NA,NA
"2085",547556,"DDD+2013B","ouwiki",NA,NA
"2086",547732,"DDD+2013B","resource",NA,NA
"2087",547899,"DDD+2013B","subpage",NA,NA
"2088",547588,"DDD+2013B","resource",NA,NA
"2089",547768,"DDD+2013B","url",NA,NA
"2090",547931,"DDD+2013B","subpage",NA,NA
"2091",547620,"DDD+2013B","resource",NA,NA
"2092",547801,"DDD+2013B","url",NA,NA
"2093",547963,"DDD+2013B","subpage",NA,NA
"2094",547650,"DDD+2013B","resource",NA,NA
"2095",547831,"DDD+2013B","url",NA,NA
"2096",547687,"DDD+2013B","resource",NA,NA
"2097",547863,"DDD+2013B","subpage",NA,NA
"2098",547552,"DDD+2013B","ouwiki",NA,NA
"2099",547729,"DDD+2013B","resource",NA,NA
"2100",547896,"DDD+2013B","subpage",NA,NA
"2101",547585,"DDD+2013B","resource",NA,NA
"2102",547765,"DDD+2013B","url",NA,NA
"2103",547928,"DDD+2013B","subpage",NA,NA
"2104",547617,"DDD+2013B","resource",NA,NA
"2105",547798,"DDD+2013B","url",NA,NA
"2106",547960,"DDD+2013B","subpage",NA,NA
"2107",547647,"DDD+2013B","resource",NA,NA
"2108",547828,"DDD+2013B","url",NA,NA
"2109",547684,"DDD+2013B","resource",NA,NA
"2110",547860,"DDD+2013B","subpage",NA,NA
"2111",547548,"DDD+2013B","oucontent",NA,NA
"2112",547719,"DDD+2013B","resource",NA,NA
"2113",547725,"DDD+2013B","resource",NA,NA
"2114",547893,"DDD+2013B","subpage",NA,NA
"2115",547582,"DDD+2013B","resource",NA,NA
"2116",547762,"DDD+2013B","url",NA,NA
"2117",547925,"DDD+2013B","subpage",NA,NA
"2118",547614,"DDD+2013B","resource",NA,NA
"2119",547794,"DDD+2013B","url",NA,NA
"2120",547957,"DDD+2013B","subpage",NA,NA
"2121",547644,"DDD+2013B","resource",NA,NA
"2122",547825,"DDD+2013B","url",NA,NA
"2123",547681,"DDD+2013B","resource",NA,NA
"2124",547857,"DDD+2013B","subpage",NA,NA
"2125",547545,"DDD+2013B","oucontent",NA,NA
"2126",547716,"DDD+2013B","resource",NA,NA
"2127",547722,"DDD+2013B","resource",NA,NA
"2128",547890,"DDD+2013B","subpage",NA,NA
"2129",547579,"DDD+2013B","resource",NA,NA
"2130",547759,"DDD+2013B","url",NA,NA
"2131",547922,"DDD+2013B","subpage",NA,NA
"2132",547611,"DDD+2013B","resource",NA,NA
"2133",547791,"DDD+2013B","url",NA,NA
"2134",547954,"DDD+2013B","subpage",NA,NA
"2135",547822,"DDD+2013B","url",NA,NA
"2136",547678,"DDD+2013B","resource",NA,NA
"2137",547854,"DDD+2013B","subpage",NA,NA
"2138",547493,"DDD+2013B","page",NA,NA
"2139",547712,"DDD+2013B","resource",NA,NA
"2140",547887,"DDD+2013B","subpage",NA,NA
"2141",547576,"DDD+2013B","resource",NA,NA
"2142",547756,"DDD+2013B","url",NA,NA
"2143",547919,"DDD+2013B","subpage",NA,NA
"2144",547608,"DDD+2013B","resource",NA,NA
"2145",547788,"DDD+2013B","url",NA,NA
"2146",547951,"DDD+2013B","subpage",NA,NA
"2147",547641,"DDD+2013B","resource",NA,NA
"2148",547819,"DDD+2013B","url",NA,NA
"2149",547674,"DDD+2013B","resource",NA,NA
"2150",547851,"DDD+2013B","subpage",NA,NA
"2151",547308,"DDD+2013B","externalquiz",NA,NA
"2152",547709,"DDD+2013B","resource",NA,NA
"2153",547884,"DDD+2013B","subpage",NA,NA
"2154",547573,"DDD+2013B","resource",NA,NA
"2155",547751,"DDD+2013B","resource",NA,NA
"2156",547916,"DDD+2013B","subpage",NA,NA
"2157",547605,"DDD+2013B","resource",NA,NA
"2158",547785,"DDD+2013B","url",NA,NA
"2159",547948,"DDD+2013B","subpage",NA,NA
"2160",547638,"DDD+2013B","resource",NA,NA
"2161",547816,"DDD+2013B","url",NA,NA
"2162",547670,"DDD+2013B","resource",NA,NA
"2163",547848,"DDD+2013B","url",NA,NA
"2164",547305,"DDD+2013B","externalquiz",NA,NA
"2165",547706,"DDD+2013B","resource",NA,NA
"2166",547881,"DDD+2013B","subpage",NA,NA
"2167",547570,"DDD+2013B","resource",NA,NA
"2168",547747,"DDD+2013B","resource",NA,NA
"2169",547913,"DDD+2013B","subpage",NA,NA
"2170",547602,"DDD+2013B","resource",NA,NA
"2171",547782,"DDD+2013B","url",NA,NA
"2172",547945,"DDD+2013B","subpage",NA,NA
"2173",547635,"DDD+2013B","resource",NA,NA
"2174",547813,"DDD+2013B","url",NA,NA
"2175",547667,"DDD+2013B","resource",NA,NA
"2176",547845,"DDD+2013B","url",NA,NA
"2177",547279,"DDD+2013B","forumng",NA,NA
"2178",547703,"DDD+2013B","resource",NA,NA
"2179",547878,"DDD+2013B","subpage",NA,NA
"2180",547567,"DDD+2013B","resource",NA,NA
"2181",547744,"DDD+2013B","resource",NA,NA
"2182",547910,"DDD+2013B","subpage",NA,NA
"2183",547599,"DDD+2013B","resource",NA,NA
"2184",547779,"DDD+2013B","url",NA,NA
"2185",547942,"DDD+2013B","subpage",NA,NA
"2186",547632,"DDD+2013B","resource",NA,NA
"2187",547664,"DDD+2013B","resource",NA,NA
"2188",547842,"DDD+2013B","url",NA,NA
"2189",547276,"DDD+2013B","forumng",NA,NA
"2190",547700,"DDD+2013B","resource",NA,NA
"2191",547875,"DDD+2013B","subpage",NA,NA
"2192",547564,"DDD+2013B","resource",NA,NA
"2193",547741,"DDD+2013B","resource",NA,NA
"2194",547907,"DDD+2013B","subpage",NA,NA
"2195",547596,"DDD+2013B","resource",NA,NA
"2196",547776,"DDD+2013B","url",NA,NA
"2197",547939,"DDD+2013B","subpage",NA,NA
"2198",547629,"DDD+2013B","resource",NA,NA
"2199",547809,"DDD+2013B","url",NA,NA
"2200",547969,"DDD+2013B","ouelluminate",NA,NA
"2201",547661,"DDD+2013B","resource",NA,NA
"2202",547839,"DDD+2013B","url",NA,NA
"2203",547273,"DDD+2013B","forumng",NA,NA
"2204",547697,"DDD+2013B","resource",NA,NA
"2205",547872,"DDD+2013B","subpage",NA,NA
"2206",547561,"DDD+2013B","resource",NA,NA
"2207",547738,"DDD+2013B","resource",NA,NA
"2208",547904,"DDD+2013B","subpage",NA,NA
"2209",547593,"DDD+2013B","resource",NA,NA
"2210",547773,"DDD+2013B","url",NA,NA
"2211",547936,"DDD+2013B","subpage",NA,NA
"2212",547626,"DDD+2013B","resource",NA,NA
"2213",547806,"DDD+2013B","url",NA,NA
"2214",547658,"DDD+2013B","resource",NA,NA
"2215",547836,"DDD+2013B","url",NA,NA
"2216",547270,"DDD+2013B","forumng",NA,NA
"2217",547693,"DDD+2013B","resource",NA,NA
"2218",547868,"DDD+2013B","subpage",NA,NA
"2219",547558,"DDD+2013B","ouwiki",NA,NA
"2220",547734,"DDD+2013B","resource",NA,NA
"2221",547901,"DDD+2013B","subpage",NA,NA
"2222",547590,"DDD+2013B","resource",NA,NA
"2223",547770,"DDD+2013B","url",NA,NA
"2224",547933,"DDD+2013B","subpage",NA,NA
"2225",547622,"DDD+2013B","resource",NA,NA
"2226",547803,"DDD+2013B","url",NA,NA
"2227",547966,"DDD+2013B","ouelluminate",NA,NA
"2228",547654,"DDD+2013B","resource",NA,NA
"2229",547833,"DDD+2013B","url",NA,NA
"2230",547689,"DDD+2013B","resource",NA,NA
"2231",547865,"DDD+2013B","subpage",NA,NA
"2232",547555,"DDD+2013B","ouwiki",NA,NA
"2233",547731,"DDD+2013B","resource",NA,NA
"2234",547898,"DDD+2013B","subpage",NA,NA
"2235",547587,"DDD+2013B","resource",NA,NA
"2236",547767,"DDD+2013B","url",NA,NA
"2237",547930,"DDD+2013B","subpage",NA,NA
"2238",547619,"DDD+2013B","resource",NA,NA
"2239",547800,"DDD+2013B","url",NA,NA
"2240",547962,"DDD+2013B","subpage",NA,NA
"2241",547649,"DDD+2013B","resource",NA,NA
"2242",547830,"DDD+2013B","url",NA,NA
"2243",547686,"DDD+2013B","resource",NA,NA
"2244",547862,"DDD+2013B","subpage",NA,NA
"2245",547551,"DDD+2013B","ouwiki",NA,NA
"2246",547727,"DDD+2013B","resource",NA,NA
"2247",547895,"DDD+2013B","subpage",NA,NA
"2248",547584,"DDD+2013B","resource",NA,NA
"2249",547764,"DDD+2013B","url",NA,NA
"2250",547927,"DDD+2013B","subpage",NA,NA
"2251",547616,"DDD+2013B","resource",NA,NA
"2252",547797,"DDD+2013B","url",NA,NA
"2253",547959,"DDD+2013B","subpage",NA,NA
"2254",547646,"DDD+2013B","resource",NA,NA
"2255",547827,"DDD+2013B","url",NA,NA
"2256",547683,"DDD+2013B","resource",NA,NA
"2257",547859,"DDD+2013B","subpage",NA,NA
"2258",547547,"DDD+2013B","oucontent",NA,NA
"2259",547718,"DDD+2013B","resource",NA,NA
"2260",547724,"DDD+2013B","resource",NA,NA
"2261",547892,"DDD+2013B","subpage",NA,NA
"2262",547581,"DDD+2013B","resource",NA,NA
"2263",547761,"DDD+2013B","url",NA,NA
"2264",547924,"DDD+2013B","subpage",NA,NA
"2265",547613,"DDD+2013B","resource",NA,NA
"2266",547793,"DDD+2013B","url",NA,NA
"2267",547956,"DDD+2013B","subpage",NA,NA
"2268",547824,"DDD+2013B","url",NA,NA
"2269",547680,"DDD+2013B","resource",NA,NA
"2270",547856,"DDD+2013B","subpage",NA,NA
"2271",547542,"DDD+2013B","oucontent",NA,NA
"2272",547715,"DDD+2013B","resource",NA,NA
"2273",547721,"DDD+2013B","resource",NA,NA
"2274",547889,"DDD+2013B","subpage",NA,NA
"2275",547578,"DDD+2013B","resource",NA,NA
"2276",547758,"DDD+2013B","url",NA,NA
"2277",547921,"DDD+2013B","subpage",NA,NA
"2278",547610,"DDD+2013B","resource",NA,NA
"2279",547790,"DDD+2013B","url",NA,NA
"2280",547953,"DDD+2013B","subpage",NA,NA
"2281",547643,"DDD+2013B","resource",NA,NA
"2282",547821,"DDD+2013B","url",NA,NA
"2283",547676,"DDD+2013B","resource",NA,NA
"2284",547853,"DDD+2013B","subpage",NA,NA
"2285",547310,"DDD+2013B","externalquiz",NA,NA
"2286",547711,"DDD+2013B","resource",NA,NA
"2287",547886,"DDD+2013B","subpage",NA,NA
"2288",547575,"DDD+2013B","resource",NA,NA
"2289",547753,"DDD+2013B","resource",NA,NA
"2290",547918,"DDD+2013B","subpage",NA,NA
"2291",547607,"DDD+2013B","resource",NA,NA
"2292",547787,"DDD+2013B","url",NA,NA
"2293",547950,"DDD+2013B","subpage",NA,NA
"2294",547640,"DDD+2013B","resource",NA,NA
"2295",547818,"DDD+2013B","url",NA,NA
"2296",547673,"DDD+2013B","resource",NA,NA
"2297",547850,"DDD+2013B","subpage",NA,NA
"2298",547307,"DDD+2013B","externalquiz",NA,NA
"2299",547708,"DDD+2013B","resource",NA,NA
"2300",547883,"DDD+2013B","subpage",NA,NA
"2301",547572,"DDD+2013B","resource",NA,NA
"2302",547749,"DDD+2013B","resource",NA,NA
"2303",547915,"DDD+2013B","subpage",NA,NA
"2304",547604,"DDD+2013B","resource",NA,NA
"2305",547784,"DDD+2013B","url",NA,NA
"2306",547947,"DDD+2013B","subpage",NA,NA
"2307",547637,"DDD+2013B","resource",NA,NA
"2308",547815,"DDD+2013B","url",NA,NA
"2309",547669,"DDD+2013B","resource",NA,NA
"2310",547847,"DDD+2013B","url",NA,NA
"2311",547304,"DDD+2013B","externalquiz",NA,NA
"2312",547705,"DDD+2013B","resource",NA,NA
"2313",547880,"DDD+2013B","subpage",NA,NA
"2314",547569,"DDD+2013B","resource",NA,NA
"2315",547746,"DDD+2013B","resource",NA,NA
"2316",547912,"DDD+2013B","subpage",NA,NA
"2317",547601,"DDD+2013B","resource",NA,NA
"2318",547781,"DDD+2013B","url",NA,NA
"2319",547944,"DDD+2013B","subpage",NA,NA
"2320",547634,"DDD+2013B","resource",NA,NA
"2321",547812,"DDD+2013B","url",NA,NA
"2322",547666,"DDD+2013B","resource",NA,NA
"2323",547844,"DDD+2013B","url",NA,NA
"2324",547278,"DDD+2013B","forumng",NA,NA
"2325",547702,"DDD+2013B","resource",NA,NA
"2326",547877,"DDD+2013B","subpage",NA,NA
"2327",547566,"DDD+2013B","resource",NA,NA
"2328",547743,"DDD+2013B","resource",NA,NA
